composition,year,merit
CuAg0.98Se,2015,0.001445780753464
CuAgSe1.04,2015,0.1164030235454255
CuAgSe,2015,0.6253611690034107
CuAgSe0.95Te0.05,2015,0.7029177718832893
CuAgSe0.9Te0.1,2015,0.6525198938992045
CuAgSe0.85Te0.15,2015,0.5667305236270757
Ag2Se,2013,0.1468592025697788
Ag2.0006Se,2013,0.0954118526523035
Ag2.0027Se,2013,0.1069654871252114
Ag2Se,2013,0.044465332928723
Ag2.0006Se,2013,0.1947316611032588
Ag2.0027Se,2013,0.1588273172031488
AgSn2SbTe4,2011,0.8741721854304636
AgSn4SbTe6,2011,1.009933774834437
AgSn5SbTe7,2011,0.9039735099337748
AgSn10SbTe12,2011,0.4735099337748345
Tl7.95Sn2.05Te6,2014,1.0890131300903276
Tl4SnTe3,2014,1.0059346862173448
Tl8.05Sn1.95Te6,2014,1.2617350739202344
Tl7.95Pb2.05Te6,2014,0.8147344640872092
Tl8.05Pb1.95Te6,2014,1.207382856323223
Tl8.075Pb1.925Te6,2014,1.3147293413725802
Tl8.10Pb1.90Te6,2014,1.41474522178793
Ba0.08La0.05Yb0.04Co4Sb12,2014,1.3563100483543122
Tl0.02Pb0.98Te,2014,1.3809101468304572
Yb13.6LaMnSb11,2014,0.4232769830949285
Ag0.5Pb6Sn2Sb0.2Te10,2006,1.4475897119975358
Ag0.9Pb10.8Sn7.2Sb0.6Te20,2006,1.013599260742338
Ag0.9Pb7.2Sn10.8Sb0.6Te20,2006,0.9361312182350224
Ag0.9Pb7.2Sn10.8Sb0.6Te,2006,1.1503465270291082
Ag0.6Pb7Sn3Sb0.2Te12,2006,0.9823040197135376
Ag0.9Pb5Sn3Sb0.7Te10,2006,1.4188664715847836
CuGaTe2,2012,0.0090132833718603
CuGaTe2,2012,1.4437994082800358
CuGaTe2,2012,0.4509431800567461
CuGaTe2,2012,1.2851389328822425
CuGaTe2,2012,0.4509431800567461
CuInTe2,2015,1.7198630136986297
CuInTe2,2015,0.8568493150684929
GeSb6Te10,2014,0.3857997361620614
GeIn0.6Sb5.4,2014,0.7410412563022931
Mo0.9Nb0.1Te2,2015,0.0175812582421844
Mo0.8Nb0.2Te2,2015,0.013031103127347
Mo0.6Nb0.4Te2,2015,0.0030663332068663
Mo0.4Nb0.6Te2,2015,0.0004876462435443
Mo0.2Nb0.8Te2,2015,0.0018816733900627
NbTe2,2015,0.0009060711879892
MoTe2,2015,0.0058536132124412
CuGaTe2,2012,0.4815863962598198
CuGa0.64In0.36Te2,2012,0.6211657319749385
CuGa0.364In0.64Te2,2012,0.8709754365134057
CuInTe2,2012,0.4191291994868915
Cu1.8Se,2014,0.4102845583977661
CuInTe2,2012,1.0090814864494102
CuInTe2,2012,0.9227631619059232
Cu1.96Se,2014,1.2201251103512096
Cu2Se,2014,0.7082343596258935
CuInTe2,2012,1.1727128616285096
Ge0.067Sb0.667Te0.266,2011,0.0310709875565969
Sn0.067Sb0.667Te0.266,2011,0.0383062090365069
Cu1.98Se,2015,1.1077999592497982
Cu1.98Se,2015,1.3821905941123092
Ag5Te2Cl,2010,0.2786408449476609
In4Se2.6,2013,0.6344419620815642
Yb0.02La0.399Te0.584,2010,0.7784191057514886
Yb0.029La0.392Te0.578,2010,0.8296617119011074
Yb0.044La0.377Te0.579,2010,0.8947085530349301
Yb0.079La0.348Te0.574,2010,0.7927319088564881
Yb0.086La0.34Te0.574,2010,0.2774566473988438
In4Se3,2013,0.4085302924588637
Bi2O2Se,2015,0.6535897837696029
Bi1.975O2Se,2015,0.6765480760935207
Bi1.95O2Se,2015,0.5455627738974114
Bi1.90O2Se,2015,0.5861257927379389
CuCrSe2,2015,0.4306306306306297
CuCr0.75In0.25Se2,2015,0.4065617264159659
CuCr0.5In0.5Se2,2015,0.3750267405214393
CuCr0.25In0.75Se2,2015,0.442230262018247
CuInSe2,2015,0.6459441093716703
Cu2.1Cd0.8SnSe3.4,2011,0.6525487771013274
Cu2.1Cd0.8SnSe3.4,2011,0.6205578811810767
Cu2ZnGeSe4,2012,0.0914012289026308
Cu2.15Zn0.85GeSe3.9,2012,0.5463458141087183
Cu2ZnGeSe4,2012,0.1007715174626078
Cu2.025Zn0.975GeSe4,2012,0.392757301315332
Cu2.05Zn0.95GeSe4,2012,0.273690894880813
Cu2.075Zn0.925GeSe4,2012,0.4527969588051653
Cu2.1Zn0.9GeSe4,2012,0.3219430774383883
PbSe,2012,0.4755332496863235
PbSeB0.01,2012,0.6260978670012544
PbSeB0.02,2012,0.7528230865746546
PbSeB0.03,2012,0.7289836888331238
Sb2Te3(GeTe)3,2011,0.6398442040185468
Sb2Te3(GeTe)4.5,2011,0.5033149922720244
Sb2Te3(GeTe)7,2011,0.2252537867078823
Sb2Te3(GeTe)12,2011,1.332340030911901
Sb2Te3(GeTe)19,2011,1.3374466769706332
Sb2Te3(GeTe)7,2011,0.1924999999999999
Sb2Te3(GeTe)7,2011,0.5074999999999998
Sb2Te3(GeTe)12,2011,1.3212499999999998
Sb2Te3(GeTe)12,2011,0.2012499999999997
Tl9BiTe6,2013,0.9828271872740422
Tl9Bi0.99Te6,2013,1.007268317666908
Tl9Bi0.98Te6,2013,1.0867754278139312
Tl9Bi0.97Te6,2013,0.9890109062424682
Tl9Bi0.96Te6,2013,0.8908170643528563
Tl9Bi0.95Te6,2013,0.8387864545673658
Tl9BiTe6,2013,0.979717308506136
Tl8.99Bi1.01Te6,2013,0.6224561997460856
Tl8.95Bi1.05Te6,2013,0.0093941991068609
Ge0.87Sb0.09Te,2015,0.719539
Ge0.87Sb0.09Te,2015,1.12626
Ge0.86Sb0.09Te,2015,1.06556
Ge0.86Sb0.09Te,2015,1.49051
Tl9.5La0.5Te6,2011,0.0907618148387417
Tl9.25La0.75Te6,2011,0.1082045420662922
Tl9LaTe6,2011,0.2052949361427222
Tl8.85La1.15Te6,2011,0.1570342394275207
GeSnSb2Te5,2014,0.1359934853420195
Ge1.3Sn0.7Sb2Te5,2014,0.2125407166123779
Ge0.6Sn0.4Sb2Te4,2014,0.242671009771987
CuInTe2,2014,0.4120816182085718
Cu0.98In0.98Zn0.04Te2,2014,0.6817513829648535
Cu0.95In0.95Zn0.1Te2,2014,0.3356246158430965
Cu0.9In0.9Zn0.2Te2,2014,0.1072426381567921
CuInTe2,2014,0.4188869206673272
CuIn0.98Zn0.02Te2,2014,0.3368621210756498
CuIn0.95Zn0.05Te2,2014,0.2907336796068895
CuIn0.9Zn0.1Te2,2014,0.2052901792416008
CuInTe2,2014,0.4216562871508501
Cu0.95InZn0.05Te2,2014,0.3206823213759857
Cu0.98InZn0.02Te2,2014,0.4107583408771145
Cu0.9InZn0.1Te2,2014,0.2052330210389694
Mn0.48Te0.52,2013,0.2679474425930531
Mn0.49Te0.51,2013,0.3221489955511343
Mn0.50Te0.50,2013,0.3552944264831855
Mn0.51Te0.49,2013,0.4079899969604023
Mn0.52Te0.48,2013,0.3703266185857581
 GeTe ,2014,1.0329268292682927
Ge0.99Mn0.01Te ,2014,1.0884146341463414
Ge0.98Mn0.02Te,2014,1.2847560975609755
Ge0.97Mn0.03Te,2014,1.246341463414634
Ge0.95Mn0.05Te,2014,1.2804878048780486
Mo3Sb7,2011,0.0951557093425605
Mo3Sb6Te,2011,0.2612456747404844
Mo3Sb5.6Te1.4,2011,0.4532871972318338
Mo3Sb4.8Te2.2,2011,0.3788927335640138
(GeTe)11(LiSbTe2)2,2013,1.0014655713544935
Ge0.95(Pb0.9Yb0.1)0.05Te,2015,0.8484848484848482
Ge0.9(Pb0.9Yb0.1)0.1Te,2015,0.8767676767676765
Ge0.85(Pb0.9Yb0.1)0.15Te,2015,1.3858585858585857
Ge0.8(Pb0.9Yb0.1)0.2Te,2015,0.9427609427609424
Ge0.7(Pb0.9Yb0.1)0.3Te,2015,0.6882154882154881
Ag8SiTe6,2009,0.4852746739947631
Cu0.4InTe2,2012,0.1670533642691414
PbSeGa0.003,2012,0.7471698113207551
PbSeGa0.005,2012,1.2017416545718436
PbSeGa0.007,2012,1.0711175616835995
PbSeIn0.003,2012,1.1100250440235273
PbSeIn0.005,2012,1.1906527802264797
PbSeIn0.007,2012,1.0521880064829825
CuGaTe2,2013,0.9583333333333336
Cu0.75Ag0.25GaTe2,2013,0.8583333333333336
Cu0.5Ag0.5GaTe2,2013,0.841666666666667
Cu0.25Ag0.75GaTe2,2013,0.6416666666666668
AgGaTe2,2013,0.4083333333333336
PbSeTl0.005,2012,1.050643588874697
PbSeTl0.01,2012,1.0279232593905587
PbSeTl0.02,2012,1.0407043244793162
TlBiTe2,2003,0.1426879921139343
PbSe,2012,0.0750301071344785
Tl9BiTe6,2003,0.5715077038451051
TlSbTe2,2004,0.8664785664785666
AgSbPb18Te20,2005,0.0289978361376688
Ag0.9SbPb18Te20,2005,0.3201668359362328
Ag0.7SbPb18Te20,2005,0.3123371591800881
Ag1.3Sb0.9Pb15.7Te22.0,2005,0.0295440695021187
Ag1.2Sb0.8Pb14.9Te22.7,2005,0.2725733074448335
Ag1.1Sb0.8Pb15.5Te22.6,2005,0.2871469266854689
Ag0.6Sb0.9Pb19.5Te19.1,2005,0.4086863475956293
Ag0.5Sb1.1Pb19.6Te18.8,2005,0.3406199067447102
Ag0.4Sb1.1Pb19.6Te18.8,2005,0.3649258067716377
Ag1.0Sb0.5Pb18.4Te20.0,2005,1.016333848268825
Ag0.9Sb0.9Pb18.3Te19.9,2005,0.9920378690174182
Ag0.8Sb0.8Pb18.3Te20.0,2005,1.0552133675363882
Ag2Te,2005,0.1523178807947021
Nb3Sb2Te5,2008,390.2097902097902
AuTe2,2010,0.0556069364161849
Mn0.05Mo3Sb5.4Te1.6,2010,0.3454908036126311
Fe0.05Mo3Sb5.4Te1.6,2010,0.3020592985694508
Co0.05Mo3Sb5.4Te1.6,2010,0.2756856088074362
Ni0.05Mo3Sb5.4Te1.6,2010,0.3909371085767025
Mo3Sb5.4Te1.6,2010,0.3504474586327378
Cu7PSe6,2014,0.3470929070439981
CuAgSe,2014,0.8772625967784027
Cu2SnSe3,2014,0.4848643461167567
Cu2Zn0.025Sn0.975Se3,2014,0.2823145126062191
Cu2Zn0.05Sn0.95Se3,2014,0.2335138342852909
Cu2Zn0.075Sn0.925Se3,2014,0.208070617906683
Cu2Se,2014,1.156917120283456
Cu1.97Ag0.03Se,2014,0.9613966158520606
Cu1.97Ag0.03Se1.009,2014,0.9551110213062114
Cu2Se,2013,0.2833249474484554
Cu2Se1.01,2012,1.542425468771076
Cu2Se1.01,2012,1.4717972930437502
Cu2Se1.01,2012,1.710714285714284
Cu2Se1.01,2012,1.5745831647106416
Cu2Se,2012,1.3830860428103895
Cu2Se1.02,2012,1.3421123609178718
Tl9.75Gd0.25Te6,2013,0.0602298850574712
Tl9.5Gd0.5Te6,2013,0.0625287356321838
AgPb20SbTe20,2013,1.25746346930272
AgPb21SbTe20,2013,1.1228925702955503
AgPb22.5SbTe20,2013,1.047259299702582
AgPb20SbTe20,2013,1.2154025201511516
AgPb21SbTe20,2013,1.249035187287174
AgPb22.5SbTe20,2013,0.9799537349674566
(GeTe),2013,0.5023039074080213
(GeTe)0.98(Ag8GeTe6)0.02 ,2013,0.8150102053863604
(GeTe)0.95(Ag8GeTe6)0.05,2013,1.0207375345112544
(GeTe)0.92(Ag8GeTe6)0.08,2013,0.8602785525873378
(GeTe)0.89(Ag8GeTe6)0.11,2013,1.1318696930807008
(Pb1Te)0.15(GeTe)0.85,2014,0.4967741935483872
(Pb0.99Yb0.01Te)0.15(GeTe)0.85,2014,0.843010752688172
(Pb0.97Yb0.03Te)0.15(GeTe)0.85,2014,1.0688172043010753
(Pb0.95Yb0.05Te)0.15(GeTe)0.85,2014,1.1842293906810035
(Pb0.9Yb0.1Te)0.15(GeTe)0.85,2014,1.3749103942652328
(Pb0.85Yb0.15Te)0.15(GeTe)0.85,2014,0.6222222222222222
(Pb0.8Yb0.2Te)0.15(GeTe)0.85,2014,0.4967741935483872
CuGaTe2,2014,0.2368968935888962
CuAg0.025Ga0.975Te2,2014,0.2918179697523424
CuAg0.05Ga0.95Te2,2014,0.3105235021966486
AgSn18SbTe20,2014,0.4840425531914894
AgSn10SbTe12,2014,0.553191489361702
AgSn4SbTe6,2014,0.803191489361702
AgSn2SbTe4,2014,0.6542553191489361
GeSb6Te10,2015,0.3248643952379834
MnTe,2015,0.2628631536766179
(Ge0.8Pb0.2)Te,2015,0.8932515337423312
 (Ge0.8Pb0.2)0.97Mn0.03Te,2015,1.129447852760736
(Ge0.8Pb0.2)0.95Mn0.05Te,2015,1.2067484662576686
(Ge0.8Pb0.2)0.92Mn0.08Te,2015,1.2582822085889571
(Ge0.8Pb0.2)0.9Mn0.1Te,2015,1.3012269938650305
(Ge0.8Pb0.2)0.82Mn0.18Te,2015,1.1723926380368097
AgPb18SbSe20,2013,0.1681372549019608
AgPb18SbSe19.964Cl0.036,2013,1.034558823529412
AgPb18SbSe19.928Cl0.072,2013,1.2833333333333334
AgPb18SbSe19.856Cl0.144,2013,1.171813725490196
AgPb18SbSe19.73Cl0.27,2013,1.111764705882353
MgAg0.97Sb0.99,2015,1.2159537098569329
Mg0.995Na0.005Ag0.97Sb0.99,2015,1.2301645372035563
Mg0.9925Na0.0075Ag0.97Sb0.99,2015,1.243008185550453
Mg0.99Na0.01Ag0.97Sb0.99,2015,1.2450418336012996
Bi2Se3,2015,0.2630322039207798
SnSe,2015,0.3676814988290398
Ag2Se,2015,0.0662790697674415
In4Se2.35,2009,0.2802321369911473
Tl9LaTe6 ,2015,0.5142487046632124
Tl9CeTe6,2015,0.488341968911917
Tl9PrTe6,2015,0.4753886010362695
Tl9NdTe6,2015,0.4170984455958549
Tl9SmTe6,2015,0.3238341968911917
Tl9GdTe6,2015,0.3717616580310881
Tl9TbTe6,2015,0.3134715025906736
Tl9.1La0.9Te6 ,2015,0.4279369753290697
Tl9LaTe6,2015,0.5657997285049539
Tl8.95La1.05Te6,2015,0.4870215912851442
CuInTe2 ,2015,0.6594973639002429
CuIn0.09Zn0.01Te2,2015,0.6383596943309048
CuGaTe2,2015,0.9682379598365028
CuGa0.99Zn0.01Te2,2015,0.9682379598365028
Bi2Te2.85Se0.3,2015,0.588271950707184
Bi2Te2.85Se0.3,2015,0.4180016804369137
Bi2Te2.85Se0.3,2015,0.4504498669654111
Bi2Te2.85Se0.3,2015,0.5801795966951409
Bi2Te2.85Se0.3,2015,0.4281473183027589
Bi2Te2.85Se0.3,2015,0.4261255426410868
Bi2Te2.85Se0.3,2015,0.4909746534098867
Tl2GeTe3,2006,0.29080118694362
Tl4SnTe3,2006,0.7418397626112758
Tl4PbTe3,2006,0.7151335311572701
AgTlTe,2007,0.2982705568325054
Ag0.98Cu0.02TlTe,2007,0.2855805590568696
Ag0.95Cu0.05TlTe,2007,0.218599392007118
Ag0.9Cu0.1TlTe,2007,0.476703492251798
Ag0.8Cu0.2TlTe,2007,0.4139931044709721
Ag0.7Cu0.3TlTe,2007,0.4833154148439238
Ag0.6Cu0.4TlTe,2007,0.5844461333135613
TlGaTe2,2008,0.3415697674418605
TlInTe2,2008,0.3415697674418605
TlTe,2008,0.0465116279069767
Sb2Te3,2009,0.7144876325088342
GaSb40Te61.5,2009,0.7950530035335689
GaSb20Te31.5,2009,0.8289752650176678
GaSb10Te16.5,2009,0.9795053003533568
GaSb5Te9,2009,0.8840989399293286
MnTe,2014,0.6481376217728734
MnTe0.95S0.05,2014,0.6566676062821484
MnTe0.9S0.1,2014,0.6379132260792432
CuInTe2,2014,0.2261580804516584
CuIn0.98Cd0.02Te2,2014,0.2651729004940014
CuIn0.95Cd0.05Te2,2014,0.2391573747353564
CuIn0.9Cd0.1Te2,2014,0.2619209597741708
Tl9BiTe6,2014,0.9877538024443407
Tl9Bi0.95Sn0.05Te6,2014,0.9541624825491684
Tl9Bi0.9Sn0.1Te6,2014,0.8430404859291188
Tl9Bi0.85Sn0.15Te6,2014,0.7009478556908078
Tl9BiTe6,2014,0.9875595302094072
Tl9Bi0.95Pb0.05Te6,2014,0.942737156337556
Tl9Bi0.9Pb0.1Te6,2014,0.9035689664986434
Tl9Bi0.85Pb0.15Te6,2014,0.7802078260484591
Tl9SbTe6,2014,0.8514763544983859
Tl9Sb0.97Sn0.03Te6,2014,0.8317844067502868
Tl9Sb0.95Sn0.05Te6,2014,0.6435519161196679
Tl9Sb0.9Sn0.1Te6,2014,0.736256435808005
Tl9SbTe6,2014,0.8443018300900995
Tl9Sb0.97Pb0.03Te6,2014,0.7040369803226603
Tl9Sb0.95Pb0.05Te6,2014,0.7140505726558961
Tl9Sb0.9Pb0.1Te6,2014,0.6488761950643199
Mg2Ge0.99Bi0.01,2017,0.2559994018902116
Mg2Ge0.97Bi0.03,2017,0.2974881307908341
Mg2Ge0.98Bi0.02,2017,0.2441192714793119
 Mg2Ge0.995Bi0.005,2017,0.1958043166252428
Mg2Si,2016,0.17802374560949
Mg2Si0.875Bi0.125,2016,0.4724872648858734
Mg2Si0.75Bi0.25,2016,0.4069788611173822
Mg2Si0.5Bi0.5,2016,0.2882967580450488
Bi0.5Sb1.5Te3,2017,0.991886569515557
Bi0.5Sb1.5Te3,2017,0.929125640015754
Bi0.5Sb1.5Te3,2017,1.0414139424970457
CoSn1.5Te1.5,2015,0.0559456351280711
RhSn1.5Te1.5,2015,0.3459069524307371
IrSn1.5Te1.5,2015,0.3262268687924726
Tl9GdTe6,2011,0.1112582781456954
TlGdTe2,2011,0.5205298013245033
TlGdSe2,2011,0.0635761589403973
(Ga2Te3)0.01(Ga3Sb3)0.99,2012,0.0196185286103542
(Ga2Te3)0.02(Ga3Sb3)0.98,2012,0.0263760217983651
(Ga2Te3)0.03(Ga3Sb3)0.97,2012,0.0309536784741144
(Ga2Te3)0.04(Ga3Sb3)0.96,2012,0.0721525885558583
(Ga2Te3)0.05(Ga3Sb3)0.95,2012,0.0601634877384196
(Ga2Te3)0.07(Ga3Sb3)0.93,2012,0.0320435967302452
(Ga2Te3)0.06(Ga3Sb3)0.94,2012,0.0503542234332425
Ga3Sb3,2012,0.0113351498637602
Cu2ZnSnSe4,2013,0.1892891768679668
Cu2.15Zn0.85SnSe4,2013,0.5621716287215412
Cu2.2Zn0.8SnSe4,2013,0.8686514886164624
Cu2.1Zn0.9SnSe4,2013,0.3845704434735306
Cu2.1Zn0.9Sn0.95In0.05Se4,2013,0.3405821007883255
Cu2.1Zn0.9Sn0.925In0.075Se4,2013,0.4463040608866658
Cu2.1Zn0.9Sn0.9In0.1Se4,2013,0.3698782657120208
Sb2Te3,2017,0.5957668418537984
Sb2Te3,2017,0.6772264691829909
In4Se2.2,2011,0.97763004658385
In4Se2.35,2011,0.9584065088879224
In4Se2.5,2011,0.7293943140863424
In4Se2.75,2011,0.8036948374357786
In4Se3,2011,0.7349114890857033
CuInSe2,2011,8.276580371419096e-05
CuIn0.95Mn0.05Se2,2011,0.0162138728323699
CuIn0.9Mn0.1Se2,2011,0.0144797687861271
Cu0.9In0.9Mn0.2Se2,2011,0.0138728323699422
Cu2Se,2014,0.8565003126859486
Cu2Se,2014,1.3445180514970312
Cu3SbSe4,2015,0.3066170439813386
Cu3Sb0.99Al0.01Se4,2015,0.3888726419670339
Cu3Sb0.98Al0.02Se4,2015,0.3739761352512149
Cu3Sb0.97Al0.03Se4,2015,0.5820815952164674
In2Se3,2011,0.2497508094495746
Cu3SbSe3,2015,0.2731572143204535
Cu3SbSe3,2015,0.1655829098470488
Cu3SbSe3,2015,0.2765098485374836
 Bi1.2Sb0.8TeSe2,2012,0.1336755157908664
Bi1.1Sb0.9TeSe2,2012,0.1316403696339073
BiSbTeSe2,2012,0.0649936498964918
Bi0.91Sb1.1TeSe2,2012,0.4166050950642842
 Bi0.8Sb1.2TeSe2,2012,0.0258055949008501
PbSe,2014,0.0841139612527039
PbSe,2014,0.0262081491582807
PbSe,2014,0.1267672750103626
PbSe,2014,0.2498057345057839
In4Se3,2012,0.4971865977304776
In4Se3,2012,0.3923453971664542
In4Se3,2015,0.6913571225591681
In4Se3,2015,0.7151248325417119
In4Se3,2015,0.7566074777737176
In4Se3,2015,0.7558891071129252
In4Se3,2015,0.788290150368264
In4Se3,2015,0.8326385710522282
In4Se3,2015,0.8278046335992817
Cu2ZnSnSe4,2015,0.4580614099857079
Cu2.05Zn0.95SnSe4,2015,0.585377094389103
Cu2.1Zn0.9SnSe4,2015,0.7024563418555416
MnTe,2016,0.4111809036658148
Mn0.975Cu0.025Te,2016,0.4842243819266837
Mn0.95Cu0.05Te,2016,0.5332664961636828
Mn0.925Cu0.075Te,2016,0.5530925831202045
Yb0.33Co4Sb12.2,2015,1.2400763358778626
Yb0.30Co4Sb12,2015,1.3030534351145031
Yb0.33Co4Sb12,2015,1.2209923664122138
Yb0.36Co4Sb12,2015,1.1713740458015272
Yb0.40Co4Sb12,2015,1.1312977099236652
 CdTe0.995Cl0.005,2014,0.0322354353706164
CdTe0.99Cl0.01,2014,0.1214019277856097
CdTe0.97Cl0.03,2014,0.1548420605316587
CdTe0.95Cl0.05,2014,0.1430729900912629
Cu2HgSnTe4,2014,0.1419847328244275
Cu2HgSnSe0.8Te3.2 ,2014,0.2505455907834965
Cu2HgSnSe3.2Te0.8,2014,0.5045473703929191
Cu2HgSnSe4,2014,0.3278883529246477
Cu2HgSnSe2Te2,2014,0.5892239966281085
Tl4ZrTe4,2010,0.0518272798830541
Tl4HfTe4,2010,0.0881873383560103
(PbTe)0.05(Ag2Te)0.95,2011,0.8514968808451501
Ag2Te,2011,0.6363284882809643
(PbTe)0.1(Ag2Te)0.9,2011,0.7252761261873164
(PbTe)0.1(Ag1.9996Te)0.9,2011,0.8577101119133952
(PbTe)0.15(Ag2Te)0.85,2011,0.7708063825118341
CuGaTe2,2013,0.4834273144672754
Cu0.98GaSb0.02Te2,2013,1.0757703252387354
Cu0.9GaSb0.1Te2,2013,0.7045477558003528
Cu0.95GaSb0.05Te2,2013,0.8732738604423806
Ag2Te,2013,0.4542149299988792
Ag2Te,2013,0.2533475301031621
CuAlO2,2014,54.48687350835323
CuGaTe2,2014,0.7835813187083445
La0.95Sr0.05CoO3,2018,0.0051590477164955
LaCoO3,2018,0.0083872740356309
La0.9Sr0.1CoO3,2018,0.0029085709205641
 SnS,2017,0.1491803278688525
 SnS0.8Se0.2,2017,0.2131147540983606
SnS0.5Se0.5,2017,0.4557377049180327
SnS0.2Se0.8,2017,0.5798018810771528
SnSe,2018,0.164549055188177
(Ag0.985)2Te,2015,0.1361216687345263
(Ag0.885Cu0.1)2Te,2015,0.8681192209877447
(Ag0.785Cu0.2)2Te,2015,1.2451351032713354
(Ag0.685Cu0.3)2Te,2015,1.3810411906379303
SnTe ,2015,0.6278351883586343
In0.005Sn0.995Te ,2015,0.8215886863651312
In0.015Sn0.985Te ,2015,0.8393888513844893
In0.03Sn0.97Te,2015,0.6612314136850668
SnTe,2015,0.6656857823706241
In0.005Sn0.995Te,2015,0.9129032444190568
In0.015Sn0.985Te,2015,0.8260488249583123
In0.03Sn0.97Te,2015,0.792623750093761
La2.8Ca0.2Te4,2015,0.7697582417582417
La2.5Ca0.5Te4,2015,0.8135384615384615
La1.9Ca1.1Te4,2015,0.8553846153846153
La0.9Ca2.1Te4,2015,0.8055384615384613
CuGaTe2,2016,0.5733888014825828
CuGa0.9975Zn0.0025Te2,2016,0.4886209858787876
CuGa0.97Zn0.03Te2,2016,0.5168653417372087
CuGa0.95Zn0.05Te2,2016,0.4985936700674693
CuGa0.9Zn0.1Te2,2016,0.5251643292182662
Ge4SbTe5,2015,1.4362623009337758
Ge4SbTe5,2015,1.6585187769241378
AgSn4SbTe6 ,2015,0.7974970983006456
AgSn4SbTe6,2015,0.8851016338799439
AgSn4SbTe6,2015,0.9351001458289931
AgSn4SbTe6,2015,0.9193684711764528
Cu2Se,2016,1.8164346946336467
Cu1.98Se,2016,1.4086171504802367
Cu1.95Se,2016,1.035967247712703
In4Se2.5,2013,0.6897562795441988
Cu2Se,2013,0.4388953222201257
CuInTe2 ,2015,0.3464945318602833
Cu0.995Ni0.005InTe2 ,2015,0.3190138749395528
Cu2Se0.96I0.04,2013,0.3802816901408432
Cu0.99Ni0.01InTe2,2015,0.3381295800319903
Cu2Se0.92I0.08,2013,0.3884482805052092
Cu0.985Ni0.015InTe2,2015,0.3488705687609269
Cu0.98Ni0.02InTe2,2015,0.2676556745898895
Cu0.97Ni0.03InTe2,2015,0.2700479857158798
Cu1.95Ag0.05SnSe3,2016,0.5333333333333328
Cu1.9Ag0.1SnSe3,2016,0.5611721611721605
Cu1.85Ag0.15SnSe3,2016,0.8014652014652008
Cu1.8Ag0.2SnSe3,2016,0.6358974358974353
Cu 2SnSe3,2016,0.4527472527472522
Cu1.85Ag0.15SnSe3,2016,0.8009588677576304
Cu1.85Ag0.15Sn0.95In0.05Se3,2016,0.8685272003538268
Cu1.85Ag0.15Sn0.9In0.1Se3,2016,1.4234807607253437
Cu1.85Ag0.15Sn0.85In0.15Se3,2016,1.2307589562140655
Cu1.85Ag0.15Sn0.8In0.2Se3,2016,1.3027377266696158
BiSbSTe2,2012,0.0917189628903759
La3Te4,2012,0.4506901684415362
La3Te3.9Pb0.1,2012,0.3961534319841638
La3Te3.8Pb0.2,2012,0.625769020675012
La3Te3.7Pb0.3,2012,0.6544257845845646
La3Te3.6Pb0.4,2012,0.4175770156153186
CrAuTe4,2004,0.0265148666118227
(Bi0.5Sb1.5Te3),2006,0.1850958035406875
(Ag0.365Sb0.558Te)0.025(Bi0.5Sb1.5Te3)0.975,2006,1.086486616329439
(Ag0.365Sb0.558Te)0.05(Bi0.5Sb1.5Te3)0.95,2006,1.0467367544498805
(Ag0.365Sb0.558Te)0.1(Bi0.5Sb1.5Te3)0.9,2006,0.7947858532640464
(Ag0.365Sb0.558Te)0.4(Bi0.5Sb1.5Te3)0.6,2006,0.4864914205186923
(Ag0.365Sb0.558Te),2006,0.6264470618379228
In3.9Sn0.1Se3,2016,0.6741749968667359
In3.92Sn0.08Se3,2016,0.773016921707981
In3.94Sn0.06Se3,2016,0.6875500054570592
In3.96Sn0.04Se3,2016,0.574222093227031
In3.98Sn0.02Se3,2016,0.5771319831220973
In4Se,2016,0.4952606519688526
CuGa3Te5,2013,0.24
Cu3Ga5Te9,2013,0.3251612903225805
Cu6Ga8Te15,2013,0.3251612903225805
CuGaTe2,2013,1.049032258064516
Cu2Ga4Te7,2013,0.3019354838709677
Cu4Ga6Te11,2013,0.5187096774193547
Cu9Ga11Te21,2013,0.4529032258064515
AgIn0.6Sb0.4Te2,2013,0.0152914097571013
AgIn0.5Sb0.5Te2,2013,0.1429535009565039
AgIn0.4Sb0.6Te2,2013,0.0083771445121068
Cu2.2Zn0.8SnSe3.9Te0.1,2015,0.3936208387839274
Cu2.2Zn0.8SnSe3.8Te0.2,2015,0.556365698545793
Cu2.2Zn0.8SnSe3.7Te0.3,2015,0.5555789067358621
Cu2.2Zn0.8SnSe3.6Te0.4,2015,0.3667385331010921
EuSbSe3,2015,0.0157047832108234
Ba0.5Cr5Se8,2016,0.1143569210696676
Ba0.51Cr5Se8,2016,0.0789664025197597
Ba0.52Cr5Se8,2016,0.0301383595257764
Ba0.55Cr5Se8,2016,0.0008291693980324
AgInZnSe2,2014,0.3524752475247519
Ag0.975In0.975Zn0.05Se2,2014,0.8079207920792075
Ag0.95In0.95Zn0.1Se2,2014,0.966336633663366
Ag0.9In0.9Zn0.2Se2,2014,0.5009900990099005
AgInSe2,2014,0.3575971427952666
Ag0.975InZn0.025Se2,2014,0.6758994412120726
Ag0.95InZn0.05Se2,2014,0.7875901404749319
Ag0.9InZn0.1Se2,2014,1.0573723650870666
Cu2CdSnSe4,2016,0.204784
Cu2CdSn0.975In0.025Se4,2016,0.230003
